match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.1,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.2,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.3,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.4,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.5,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.6,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.1,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,2,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.2,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.3,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.4,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.5,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.6,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.1,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.2,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.3,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.4,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.5,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.6,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.1,Netherlands,Oman,Vikramjit Singh,MP O'Dowd,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.2,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.3,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.4,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,4,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.5,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.6,Netherlands,Oman,MP O'Dowd,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,lbw,MP O'Dowd,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.1,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Muzahir Raza,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.2,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.3,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.4,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.5,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.6,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.1,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.2,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.3,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.4,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.5,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.6,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,6.1,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,6.2,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,2,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,6.3,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,6.4,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,6.5,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Muzahir Raza,3,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,6.6,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Muzahir Raza,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,7.1,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,7.2,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,7.3,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,7.4,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,7.5,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,7.6,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,8.1,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Jay Odedra,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,8.2,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Jay Odedra,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,8.3,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Jay Odedra,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,8.4,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Jay Odedra,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,8.5,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Jay Odedra,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,8.6,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Jay Odedra,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,9.1,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,9.2,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,9.3,Netherlands,Oman,NRJ Croes,Vikramjit Singh,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,9.4,Netherlands,Oman,Vikramjit Singh,NRJ Croes,Shakeel Ahmed,0,0,,,,,,bowled,Vikramjit Singh,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,9.5,Netherlands,Oman,SA Edwards,NRJ Croes,Shakeel Ahmed,1,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,9.6,Netherlands,Oman,NRJ Croes,SA Edwards,Shakeel Ahmed,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,10.1,Netherlands,Oman,SA Edwards,NRJ Croes,Aamir Kaleem,0,0,,,,,,caught,SA Edwards,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,10.2,Netherlands,Oman,BFW de Leede,NRJ Croes,Aamir Kaleem,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,10.3,Netherlands,Oman,BFW de Leede,NRJ Croes,Aamir Kaleem,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,10.4,Netherlands,Oman,BFW de Leede,NRJ Croes,Aamir Kaleem,0,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,10.5,Netherlands,Oman,BFW de Leede,NRJ Croes,Aamir Kaleem,2,0,,,,,,,,,
1457466,2024/25,2024-11-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,10.6,Netherlands,Oman,BFW de Leede,NRJ Croes,Aamir Kaleem,0,0,,,,,,,,,
