match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,0.1,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,0.2,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,0.3,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,0.4,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,0.5,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,0,1,,,,1,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,0.6,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,2,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,1.1,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,1.2,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,4,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,1.3,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,6,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,1.4,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,1.5,Australia,Sri Lanka,ML Hayden,AC Gilchrist,PW Gunaratne,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,1.6,Australia,Sri Lanka,ML Hayden,AC Gilchrist,PW Gunaratne,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.1,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.2,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,2,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.3,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,1,1,,1,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.4,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.5,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.6,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,2.7,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,3.1,Australia,Sri Lanka,ML Hayden,AC Gilchrist,PW Gunaratne,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,3.2,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,3.3,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,4,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,3.4,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,3.5,Australia,Sri Lanka,ML Hayden,AC Gilchrist,PW Gunaratne,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,3.6,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PW Gunaratne,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,4.1,Australia,Sri Lanka,AC Gilchrist,ML Hayden,WPUJC Vaas,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,4.2,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,4.3,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,4,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,4.4,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,4.5,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,4.6,Australia,Sri Lanka,ML Hayden,AC Gilchrist,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,5.1,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,5.2,Australia,Sri Lanka,AC Gilchrist,ML Hayden,PA de Silva,0,0,,,,,,caught,AC Gilchrist,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,5.3,Australia,Sri Lanka,RT Ponting,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,5.4,Australia,Sri Lanka,RT Ponting,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,5.5,Australia,Sri Lanka,RT Ponting,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,5.6,Australia,Sri Lanka,RT Ponting,ML Hayden,PA de Silva,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,6.1,Australia,Sri Lanka,RT Ponting,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,6.2,Australia,Sri Lanka,RT Ponting,ML Hayden,WPUJC Vaas,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,6.3,Australia,Sri Lanka,ML Hayden,RT Ponting,WPUJC Vaas,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,6.4,Australia,Sri Lanka,RT Ponting,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,6.5,Australia,Sri Lanka,RT Ponting,ML Hayden,WPUJC Vaas,0,0,,,,,,caught,RT Ponting,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,6.6,Australia,Sri Lanka,DS Lehmann,ML Hayden,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,7.1,Australia,Sri Lanka,ML Hayden,DS Lehmann,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,7.2,Australia,Sri Lanka,ML Hayden,DS Lehmann,PA de Silva,2,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,7.3,Australia,Sri Lanka,ML Hayden,DS Lehmann,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,7.4,Australia,Sri Lanka,ML Hayden,DS Lehmann,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,7.5,Australia,Sri Lanka,ML Hayden,DS Lehmann,PA de Silva,1,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,7.6,Australia,Sri Lanka,DS Lehmann,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,8.1,Australia,Sri Lanka,ML Hayden,DS Lehmann,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,8.2,Australia,Sri Lanka,ML Hayden,DS Lehmann,WPUJC Vaas,4,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,8.3,Australia,Sri Lanka,ML Hayden,DS Lehmann,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,8.4,Australia,Sri Lanka,ML Hayden,DS Lehmann,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,8.5,Australia,Sri Lanka,ML Hayden,DS Lehmann,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,8.6,Australia,Sri Lanka,ML Hayden,DS Lehmann,WPUJC Vaas,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,9.1,Australia,Sri Lanka,DS Lehmann,ML Hayden,PA de Silva,2,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,9.2,Australia,Sri Lanka,DS Lehmann,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,9.3,Australia,Sri Lanka,DS Lehmann,ML Hayden,PA de Silva,0,0,,,,,,,,,
65284,2002/03,2003-03-18,"St George's Park, Port Elizabeth",1,9.4,Australia,Sri Lanka,DS Lehmann,ML Hayden,PA de Silva,0,0,,,,,,,,,
