match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,0.1,Zimbabwe,Australia,CB Wishart,GJ Whittall,GD McGrath,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,0.2,Zimbabwe,Australia,CB Wishart,GJ Whittall,GD McGrath,1,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,0.3,Zimbabwe,Australia,GJ Whittall,CB Wishart,GD McGrath,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,0.4,Zimbabwe,Australia,GJ Whittall,CB Wishart,GD McGrath,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,0.5,Zimbabwe,Australia,GJ Whittall,CB Wishart,GD McGrath,0,4,,,4,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,0.6,Zimbabwe,Australia,GJ Whittall,CB Wishart,GD McGrath,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,1.1,Zimbabwe,Australia,CB Wishart,GJ Whittall,JN Gillespie,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,1.2,Zimbabwe,Australia,CB Wishart,GJ Whittall,JN Gillespie,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,1.3,Zimbabwe,Australia,CB Wishart,GJ Whittall,JN Gillespie,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,1.4,Zimbabwe,Australia,CB Wishart,GJ Whittall,JN Gillespie,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,1.5,Zimbabwe,Australia,CB Wishart,GJ Whittall,JN Gillespie,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,1.6,Zimbabwe,Australia,CB Wishart,GJ Whittall,JN Gillespie,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,2.1,Zimbabwe,Australia,GJ Whittall,CB Wishart,GD McGrath,1,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,2.2,Zimbabwe,Australia,CB Wishart,GJ Whittall,GD McGrath,0,1,1,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,2.3,Zimbabwe,Australia,CB Wishart,GJ Whittall,GD McGrath,0,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,2.4,Zimbabwe,Australia,CB Wishart,GJ Whittall,GD McGrath,2,0,,,,,,,,,
65259,2002/03,2003-02-24,"Queens Sports Club, Bulawayo",1,2.5,Zimbabwe,Australia,CB Wishart,GJ Whittall,GD McGrath,0,0,,,,,,,,,
