match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.1,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.2,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.3,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.4,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.5,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,1,1,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.6,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,0.7,United States of America,Canada,SR Taylor,SK Patel,Kaleem Sana,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,1.1,United States of America,Canada,SK Patel,SR Taylor,JOA Gordon,0,1,1,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,1.2,United States of America,Canada,SK Patel,SR Taylor,JOA Gordon,0,0,,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,1.3,United States of America,Canada,SK Patel,SR Taylor,JOA Gordon,0,1,1,,,,,,,,
1445035,2024,2024-08-13,"Sportpark Westvliet, The Hague",1,1.4,United States of America,Canada,SK Patel,SR Taylor,JOA Gordon,0,0,,,,,,,,,
