match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0.1,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0.2,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0.3,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0.4,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0.5,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,0.6,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1.1,South Africa,Australia,T Bavuma,Q de Kock,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1.2,South Africa,Australia,T Bavuma,Q de Kock,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1.3,South Africa,Australia,T Bavuma,Q de Kock,JR Hazlewood,2,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1.4,South Africa,Australia,T Bavuma,Q de Kock,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1.5,South Africa,Australia,T Bavuma,Q de Kock,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,1.6,South Africa,Australia,T Bavuma,Q de Kock,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.1,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.2,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.3,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.4,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.5,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.6,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.1,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.2,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.3,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.4,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,4,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.5,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.6,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.1,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.2,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.3,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.4,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,6,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.5,South Africa,Australia,Q de Kock,T Bavuma,MA Starc,1,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.6,South Africa,Australia,T Bavuma,Q de Kock,MA Starc,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.1,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,4,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.2,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.3,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,4,,,4,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.4,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.5,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,1,1,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.6,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,4,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.7,South Africa,Australia,Q de Kock,T Bavuma,JR Hazlewood,0,0,,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.1,South Africa,Australia,T Bavuma,Q de Kock,GJ Maxwell,0,1,1,,,,,,,,
1384401,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.2,South Africa,Australia,T Bavuma,Q de Kock,GJ Maxwell,1,0,,,,,,,,,
